author_no_yes_correct,author_no_yes_pred,best_ensemble_correct,best_ensemble_pred,bounds_keyword_count,char_len,cwe,error_handling_keyword_count,idx,lifecycle_keyword_count,line_count,memory_api_count,null_keyword_count,old_rag_correct,old_rag_pred,patch_contrast_correct,patch_contrast_pred,positive_weighted_rag_correct,positive_weighted_rag_pred,project,retrieval_pos_neg_margin_max,retrieval_top1_score,target,token_len_approx,yes_only_correct,yes_only_pred,zero_shot_correct,zero_shot_pred,base_pred_column,base_pred,repair_verifier_available,repair_verifier_pred,repair_present,repair_type,repair_confidence,repair_evidence,repair_reason,repair_policy_skip_reason,repair_override,repair_applied_pred,repair_applied_correct
0,1,0,1,26,3684,CWE-125,2,269323,0,82,0,0,0,1,0,1,0,1,tensorflow,0.005492687225341797,0.9519917964935303,0,828,1,0,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The target function guards `idx >= 0 && idx < out_flat.size()` before accessing `out_flat(idx)`, which is a bounds check on the output flat index, not on the input shape vector elements.","The historical repair checks that elements of the input shape vector are non-negative (shape_vector(b) >= 0), while the target function's bounds check guards the output array index (idx < out_flat.size()), protecting a different variable, bound, and sink operation.",verifier_not_no,0,1,0
0,1,0,1,3,7257,CWE-476,1,269330,0,141,0,1,0,1,0,1,0,1,tensorflow,0.004746079444885254,0.9698425531387329,0,1261,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,30,16370,CWE-125,88,269941,1,487,0,28,0,1,0,1,0,1,ImageMagick,1.1920928955078125e-07,1.0000001192092896,0,3372,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function ReadMATImage does not contain any BlobToStringInfo, StringInfo, or null-check guard for DNG format detection; it is a completely different MAT image reader.","The historical repair adds a null-check guard for a StringInfo object to prevent an out-of-bounds read on a TIFF profile, but the target function is a MAT image reader that lacks this specific repair obligation and API entirely.",verifier_not_no,0,1,0
1,0,1,0,2,278,CWE-369,5,270119,0,6,0,3,1,0,1,0,1,0,tensorflow,-0.02204376459121704,0.9530227184295654,0,49,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,4,1388,CWE-200,14,270767,1,65,2,2,0,1,0,1,0,1,barebox,0.003004133701324463,0.9476161599159241,0,299,1,0,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,4,1859,CWE-369,0,270922,1,39,0,0,0,1,0,1,0,1,tensorflow,0.02632439136505127,0.9604015350341797,0,308,1,0,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"Target checks params_nested_splits_in[0].dim_size(0) - 1 against ValidateIndices and params_dense_values_in.dims() > 0, protecting MakeSplits/WriteValues, whereas the repair obligation checks input_indices_in.dim_size(1) == input_shape_in.dim_size(0) protecting ReshapeSparseTensor.","The target function operates on different variables (params_nested_splits, params_dense_values, indices) and a different sink (MakeSplits/WriteValues) than the historical repair evidence (input_indices_in, input_shape_in, ReshapeSparseTensor), so the exact bounds/shape repair obligation is not present.",verifier_not_no,0,1,0
0,1,0,1,9,4881,CWE-369,3,271526,0,106,0,2,1,0,0,1,1,0,tensorflow,0.003368377685546875,0.9606647491455078,0,812,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The target function contains OP_REQUIRES checks for IsMatrix, IsVector, and output_shape.num_elements() == dense_size, but lacks the specific input_indices_in.dim_size(1) == input_shape_in.dim_size(0) check required by the historical repair.","The target function lacks the exact semantic bounds check (input_indices_in.dim_size(1) == input_shape_in.dim_size(0)) mandated by the historical repair evidence, meaning the specific division-by-zero/shape mismatch vulnerability is not yet fully mitigated.",verifier_not_no,0,1,0
1,0,0,1,9,2738,CWE-416,15,273091,3,95,0,1,0,1,1,0,1,0,owntone-server,0.001396775245666504,0.9518667459487915,0,680,1,0,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,8690,CWE-703,15,273407,0,183,0,15,0,1,0,1,0,1,tensorflow,-0.0010074377059936523,0.9643768668174744,0,1671,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,2,905,CWE-787,3,273880,1,29,0,0,0,1,0,1,0,1,uftpd,0.001555323600769043,0.9484755992889404,0,283,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,40,50746,CWE-288,122,274773,0,1828,0,19,0,1,0,1,0,1,mruby,-0.004718959331512451,0.9957659244537354,0,11152,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,14,1988,CWE-787,8,274814,0,70,0,0,0,1,0,1,0,1,pjproject,0.0027285218238830566,0.9488303661346436,0,413,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,0,1608,CWE-703,0,274865,0,35,0,0,1,0,1,0,1,0,tensorflow,0.004216611385345459,0.9537745118141174,0,265,1,0,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,1,2071,CWE-416,8,275525,0,77,0,0,1,0,1,0,1,0,njs,0.0010112524032592773,0.9546932578086853,0,424,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,3068,CWE-415,6,275987,2,82,0,0,0,1,1,0,0,1,micro-ecc,0.0,0.9337565898895264,0,665,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,1233,CWE-416,1,276447,4,29,1,0,0,1,0,1,0,1,tensorflow,-0.0038237571716308594,0.9547367095947266,0,231,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,13,2212,CWE-787,11,276921,0,106,1,3,0,1,1,0,0,1,u-boot,0.0013740062713623047,0.9448509216308594,0,556,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,8,1845,CWE-703,1,276993,0,70,0,0,0,1,1,0,0,1,mruby,0.005135953426361084,0.9745779633522034,0,447,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,2092,CWE-787,4,277489,1,55,3,0,0,1,0,1,0,1,libmobi,0.0032393932342529297,0.9584067463874817,0,451,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,5,1360,CWE-787,4,279948,0,55,0,1,0,1,0,1,0,1,vim,-0.00045734643936157227,0.9543809294700623,0,332,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,1566,CWE-125,20,281119,1,72,1,2,0,1,0,1,0,1,ipsec,0.004206597805023193,0.9406472444534302,0,409,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,22,8590,CWE-787,25,281247,18,419,25,6,0,1,0,1,0,1,MilkyTracker,0.004247903823852539,0.9373185038566589,0,2339,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,6,1419,CWE-189,5,281662,1,51,3,0,0,1,0,1,0,1,LibRaw,-0.013667941093444824,1.0000001192092896,0,533,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,660,CWE-401,6,282862,0,25,1,1,0,1,0,1,1,0,linux,2.0444393157958984e-05,0.9631800055503845,0,153,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,1,1412,CWE-125,11,282984,0,51,0,1,1,0,1,0,1,0,LuaJIT,0.008090615272521973,0.9297592043876648,0,341,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,2,2155,CWE-125,16,285157,2,83,2,5,0,1,0,1,0,1,radare2,-0.004118025302886963,0.9708421230316162,0,534,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,9,1391,CWE-125,5,286739,0,45,0,0,0,1,0,1,0,1,swtpm,0.0013467669486999512,0.9482958912849426,0,242,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,12,2969,CWE-362,40,289293,4,96,0,6,0,1,0,1,0,1,linux,0.0009225010871887207,0.9587963819503784,0,619,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,1,0,0,225,CWE-415,0,291761,0,9,1,0,1,0,1,0,1,0,linux,-0.004883468151092529,0.9429388046264648,0,47,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,3,1809,CWE-22,10,292205,0,60,0,5,0,1,0,1,0,1,hexchat,-0.0018833279609680176,0.9447061419487,0,422,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,34,19424,CWE-444,385,292609,0,960,0,0,0,1,0,1,0,1,puma,0.003126680850982666,0.9263651371002197,0,6037,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,11,15337,CWE-476,23,293496,4,342,5,1,0,1,0,1,0,1,chafa,0.008756399154663086,0.9492707252502441,0,2190,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,1,0,0,393,CWE-125,2,293522,0,21,0,0,1,0,1,0,1,0,pjproject,-0.0020938515663146973,0.9402442574501038,0,91,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,3,1681,CWE-476,13,293750,0,72,0,3,0,1,1,0,1,0,radare2,0.0013915300369262695,0.9361079931259155,0,364,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,11,5668,CWE-787,23,293939,0,223,1,9,0,1,0,1,1,0,vim,0.0045683979988098145,0.939593493938446,0,1264,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,48,19161,CWE-787,31,295887,3,790,28,5,0,1,0,1,0,1,MilkyTracker,0.005740463733673096,0.9451104998588562,0,5967,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,13,31465,CWE-416,110,296226,17,1132,16,42,0,1,0,1,1,0,vim,0.037874579429626465,0.9961702823638916,0,6936,0,1,1,0,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,23,6690,CWE-787,39,299319,0,243,0,9,0,1,0,1,0,1,ImageMagick,-1.1920928955078125e-07,1.0000001192092896,0,1447,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,13109,CWE-264,96,299905,1,426,1,42,0,1,0,1,0,1,exim,0.005883634090423584,0.9490112662315369,0,2703,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,1,895,CWE-200,8,299976,0,42,2,0,0,1,0,1,0,1,linux,0.005163788795471191,0.9676381349563599,0,211,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,1,3487,CWE-200,19,300731,0,123,1,0,0,1,0,1,1,0,linux,0.006992459297180176,0.9612436294555664,0,842,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,1,1184,CWE-787,0,301016,0,34,0,0,0,1,0,1,0,1,ghostpdl,0.0006919503211975098,0.9367662668228149,0,229,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,17,8880,CWE-665,54,301429,0,330,2,9,1,0,0,1,1,0,samba,0.004195272922515869,0.9459726214408875,0,1942,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,16,39439,CWE-787,24,301481,9,1431,6,12,0,1,0,1,0,1,vim,0.007527172565460205,0.9999997615814209,0,9288,0,1,1,0,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,3,786,CWE-476,5,302095,1,25,1,1,1,0,0,1,1,0,radare2,0.0039435625076293945,0.9479385614395142,0,202,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,2,686,CWE-401,4,308163,1,29,2,0,1,0,0,1,1,0,linux,0.0010898709297180176,0.962834358215332,0,171,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,10,1187,CWE-787,1,309831,0,66,0,0,0,1,0,1,0,1,ncurses,0.0020498037338256836,0.9365482330322266,0,381,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,1303,CWE-703,18,312399,1,52,0,7,1,0,1,0,1,0,vim,-0.0018973350524902344,0.9445793628692627,0,310,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,1,0,0,1385,CWE-212,18,313134,0,44,0,4,1,0,1,0,1,0,libvirt,0.0025322437286376953,0.9488028287887573,0,284,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,2,996,CWE-787,7,313850,0,46,0,1,0,1,0,1,0,1,vim,-3.361701965332031e-05,0.9299876689910889,0,271,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,4,1617,CWE-787,7,314536,0,72,0,0,0,1,0,1,0,1,pjproject,0.002452671527862549,0.947932243347168,0,552,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,203,CWE-416,3,317271,0,6,0,1,1,0,1,0,1,0,linux,-0.007439255714416504,0.9385791420936584,0,34,0,1,1,0,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,1,1400,CWE-415,7,318099,0,58,3,0,1,0,1,0,1,0,wireless-drivers,5.9664249420166016e-05,0.9648504853248596,0,269,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,22,7886,CWE-787,21,318781,1,234,4,7,0,1,0,1,0,1,gerbv,0.003399670124053955,0.9426348805427551,0,1771,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,1,0,0,763,CWE-787,5,318962,0,40,0,2,1,0,1,0,1,0,vim,0.006006360054016113,0.938796877861023,0,211,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,134,15774,CWE-787,32,319422,0,420,2,9,0,1,0,1,0,1,ImageMagick6,0.0,0.9999998807907104,0,3800,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,3,4790,CWE-310,17,325821,0,184,5,2,0,1,0,1,0,1,gnutls,0.0034963488578796387,0.9559165239334106,0,915,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,48,34649,CWE-416,76,326119,7,1495,3,32,0,1,1,0,1,0,vim,0.008198976516723633,0.9477280378341675,0,8184,1,0,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,"case RE_MARK: ... size_t col = REG_MULTI ? rex.input - rex.line : 0; pos = getmark_buf(rex.reg_buf, mark, FALSE); // Line may have been freed, get it again. if (REG_MULTI) { rex.line = reg_getline(rex.lnum); rex.input = rex.line + col; }","The target function already contains the exact same semantic guard (if REG_MULTI) protecting the same risky operation (reg_getline re-fetch after getmark_buf) over the same variables (rex.line, rex.input, col), fully blocking the use-after-free path.",,1,0,1
1,0,1,0,0,2229,CWE-59,17,326629,4,96,0,0,1,0,1,0,1,0,libarchive,0.003229081630706787,0.9316145181655884,0,485,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
1,0,0,1,2,1317,CWE-476,13,326914,1,69,5,4,1,0,0,1,1,0,linux,0.004464507102966309,0.9506479501724243,0,313,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,30,20005,CWE-787,87,328807,14,766,6,29,0,1,1,0,1,0,vim,0.004342079162597656,0.9414843916893005,0,4749,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,13,1167,CWE-125,7,328836,1,32,1,2,0,1,0,1,0,1,radare2,9.03010368347168e-05,0.9456377029418945,0,240,0,1,0,1,best_ensemble_pred,1,1,0,True,bounds_or_shape_check,medium,"Target contains `if (offset >= sz) { break; }` guarding the `buffer + offset` sink inside the loop, which is a stronger relation than the historical `offset - 2 > sz`.","The target function already contains a bounds check `offset >= sz` that guards the same semantic buffer access sink with a stronger or equivalent relation and blocks the path on failure, satisfying all six conditions for a present repair.",,1,0,1
0,1,0,1,5,2984,CWE-787,10,329925,0,119,1,4,0,1,0,1,0,1,cairo,0.001921534538269043,0.9405606985092163,0,827,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,4,9188,CWE-787,4,331760,0,235,1,1,0,1,1,0,0,1,qtbase,0.002602994441986084,0.9106588959693909,0,1922,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,24,3119,CWE-787,2,332375,0,121,3,1,0,1,0,1,0,1,vim,0.0012447237968444824,0.9471995830535889,0,789,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,1239,CWE-122,3,333041,0,51,0,0,0,1,0,1,0,1,vim,-0.0027527213096618652,0.9335436820983887,0,323,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,5,1008,CWE-119,17,333503,0,39,0,6,0,1,0,1,0,1,php-src,0.0012655258178710938,0.9422320127487183,0,252,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,10,2085,CWE-125,5,336106,0,79,0,0,0,1,0,1,0,1,net,0.0030199289321899414,0.9593526124954224,0,495,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,1,1354,CWE-369,15,336484,0,54,1,0,0,1,0,1,0,1,qemu,0.03430008888244629,1.0,0,316,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,920,CWE-787,2,336807,0,26,0,0,0,1,0,1,1,0,ghostpdl,0.005755364894866943,0.9549639225006104,0,233,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,0,602,CWE-476,11,337374,0,26,0,5,1,0,0,1,1,0,vim,0.0062670111656188965,0.933066725730896,0,147,1,0,1,0,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,7,1244,CWE-704,4,337848,0,44,0,1,0,1,0,1,0,1,linux,0.004574596881866455,0.952572762966156,0,260,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,40,13644,CWE-772,32,338747,0,418,0,7,0,1,0,1,0,1,ImageMagick,0.0,1.000000238418579,0,2702,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,2,562,CWE-119,2,339712,0,26,0,0,0,1,0,1,0,1,php-src,-0.000915825366973877,0.9527826309204102,0,155,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,16,1279,CWE-787,5,341817,0,51,1,0,0,1,0,1,0,1,ghostpdl,-0.0005570650100708008,0.9447214007377625,0,381,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,5,1975,CWE-787,10,343158,0,90,0,0,0,1,0,1,0,1,linux,0.0011136531829833984,0.9562951326370239,0,474,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"Target function esp6_output_head contains no vhost networking operations, nheads tracking, or VHOST_RX_BATCH checks; it manages skb page fragment allocations.","The historical repair adds a batching/bounds guard for vhost_rx queue head accumulation, which is entirely absent from the target function that operates on a completely different subsystem (ESP IPsec output).",verifier_not_no,0,1,0
0,1,0,1,5,2029,CWE-787,12,343175,0,91,0,1,0,1,0,1,1,0,linux,0.00034034252166748047,0.9555221199989319,0,489,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"Target function esp_output_head contains no vhost networking variables, no nheads accumulation, and no VHOST_RX_BATCH guard.","The historical repair is a bounds/batch-size guard for a vhost networking array overflow, which is entirely absent and irrelevant to the completely different esp_output_head target function.",verifier_not_no,0,1,0
0,1,0,1,5,7569,CWE-434,54,343298,8,259,2,14,0,1,0,1,0,1,pure-ftpd,0.015540003776550293,0.943525493144989,0,1466,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,1,0,0,531,CWE-787,1,344242,0,15,0,0,1,0,1,0,1,0,lua,0.0004957914352416992,0.9484586119651794,0,156,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,3,1585,CWE-703,8,345131,8,73,8,2,0,1,0,1,0,1,linux,0.0030707120895385742,0.9502585530281067,0,383,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,21,2775,CWE-703,11,346415,0,117,0,2,0,1,1,0,0,1,vim,0.003966808319091797,0.9495038986206055,0,767,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,29,3267,CWE-200,33,349251,0,124,2,8,1,0,0,1,0,1,squashfs-tools,0.007493734359741211,0.9310237765312195,0,796,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,33,3559,CWE-200,33,349259,0,138,2,8,0,1,0,1,0,1,squashfs-tools,,,0,865,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,385,CWE-772,0,349528,0,20,0,0,0,1,0,1,0,1,linux,0.0018349289894104004,0.9535638093948364,0,84,0,1,1,0,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,16,1284,CWE-787,21,349888,0,60,0,0,0,1,0,1,0,1,net,0.004660487174987793,0.9603865146636963,0,312,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,2,719,CWE-415,13,351182,6,36,8,5,0,1,0,1,0,1,shapelib,0.004907548427581787,0.9479580521583557,0,222,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,3647,CWE-617,14,353015,0,163,0,0,0,1,0,1,0,1,openldap,-0.032380104064941406,1.000000238418579,0,1010,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,2,6992,CWE-369,12,353124,4,205,7,5,0,1,0,1,0,1,poppler,0.011645615100860596,0.9385244846343994,0,2222,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,7,784,CWE-125,0,355014,1,26,0,0,0,1,0,1,0,1,pjproject,-0.0018213987350463867,0.9508324861526489,0,192,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,11,6349,CWE-787,33,355649,3,283,1,8,1,0,1,0,1,0,vim,0.02394646406173706,0.9813725352287292,0,1528,0,1,1,0,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,970,CWE-94,7,356170,0,35,1,3,0,1,0,1,0,1,firejail,0.0046634674072265625,0.9680836200714111,0,281,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,3,1893,CWE-125,5,357668,1,50,0,0,0,1,0,1,1,0,squirrel,0.003322780132293701,0.9335641860961914,0,368,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,9,1164,CWE-787,13,359206,0,45,0,4,0,1,0,1,0,1,bpf,0.0005410909652709961,0.9561519622802734,0,262,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,11,3211,CWE-125,8,359365,0,105,1,0,0,1,0,1,0,1,frr,5.507469177246094e-05,0.952866792678833,0,617,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,10,16656,CWE-617,92,359843,2,476,2,45,1,0,0,1,0,1,ImageMagick,0.006154060363769531,0.9475723505020142,0,3170,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,1,0,0,637,CWE-193,3,360829,0,21,0,0,1,0,1,0,1,0,linux,-0.004147350788116455,0.9540358781814575,0,144,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
1,0,0,1,0,650,CWE-125,2,361298,0,20,0,0,1,0,0,1,0,1,admesh,-0.00390702486038208,0.9232594966888428,0,168,1,0,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,5,2431,CWE-125,4,361303,0,75,5,0,0,1,0,1,0,1,admesh,-0.0008477568626403809,0.9157049059867859,0,620,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,2,8029,CWE-416,21,361755,3,297,7,3,0,1,0,1,0,1,linux,0.0054489970207214355,0.9405232667922974,0,1899,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,dev->alt_max_pkt_size_isoc = kcalloc(...); if (!dev->alt_max_pkt_size_isoc) { kfree(dev); retval = -ENOMEM; goto err; },The target function already contains the exact semantic repair obligation—checking a sub-allocation and freeing the parent object on failure—protecting the same use-after-free risk path.,,1,0,1
0,1,0,1,0,827,CWE-703,3,365760,2,35,3,1,0,1,0,1,1,0,linux,0.005418658256530762,0.9579364061355591,0,199,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,1,0,0,637,CWE-200,10,366223,0,30,0,0,0,1,1,0,1,0,linux,-0.0010012984275817871,0.9595882892608643,0,144,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
1,0,1,0,0,1218,CWE-94,7,369215,0,43,0,1,1,0,1,0,1,0,linux,0.0026851892471313477,0.9554912447929382,0,288,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,0,1209,CWE-787,34,371185,1,63,3,9,0,1,0,1,0,1,rizin,0.0033383965492248535,0.9508885741233826,0,360,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,1,0,0,137,CWE-834,0,371226,0,5,0,0,1,0,1,0,1,0,linux,-0.006980180740356445,0.9438539147377014,0,30,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,4,1744,CWE-269,18,372352,4,87,0,8,0,1,0,1,0,1,Singular,0.00023287534713745117,0.9242751598358154,0,488,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,1,1051,CWE-401,0,373535,0,27,0,0,1,0,0,1,1,0,ovs,-0.0015590786933898926,0.9436839818954468,0,173,1,0,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,1,0,0,583,CWE-200,5,376350,0,23,0,2,1,0,1,0,1,0,evolution-data-server,-0.00443500280380249,0.9496090412139893,0,124,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,14,7880,CWE-125,21,376678,7,275,1,1,0,1,0,1,0,1,gimp,0.003260195255279541,0.9819540977478027,0,1553,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,16,3002,CWE-672,6,376682,0,131,0,1,0,1,0,1,0,1,tigervnc,0.00208204984664917,0.9426440596580505,0,773,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,3,9168,CWE-787,33,379334,3,364,0,11,0,1,1,0,0,1,vim,0.0052356719970703125,0.9511356353759766,0,2115,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,0,5476,CWE-416,28,379671,8,177,8,8,0,1,1,0,1,0,radare2,0.0028003454208374023,0.9434003829956055,0,1473,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,1,0,5,10110,CWE-787,22,380955,16,400,5,7,1,0,1,0,1,0,vim,0.006507396697998047,0.9634653329849243,0,2221,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,3,400,CWE-119,2,382797,0,24,1,0,0,1,0,1,1,0,php-src,-0.011069297790527344,0.9676592946052551,0,116,1,0,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,1467,CWE-119,2,383316,0,71,0,0,0,1,0,1,0,1,php-src,0.02375692129135132,0.9939646124839783,0,465,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,if (border < 0) { return; },"The target function only checks 'border < 0' and lacks the historical repair's added 'color < 0' condition, leaving an unguarded alternate path for negative color values.",verifier_not_no,0,1,0
