author_no_yes_correct,author_no_yes_pred,best_ensemble_correct,best_ensemble_pred,bounds_keyword_count,char_len,cwe,error_handling_keyword_count,idx,lifecycle_keyword_count,line_count,memory_api_count,null_keyword_count,old_rag_correct,old_rag_pred,patch_contrast_correct,patch_contrast_pred,positive_weighted_rag_correct,positive_weighted_rag_pred,project,retrieval_pos_neg_margin_max,retrieval_top1_score,target,token_len_approx,yes_only_correct,yes_only_pred,zero_shot_correct,zero_shot_pred,base_pred_column,base_pred,repair_verifier_available,repair_verifier_pred,repair_present,repair_type,repair_confidence,repair_evidence,repair_reason,repair_override,repair_applied_pred,repair_applied_correct
0,1,0,1,33,16655,CWE-476,21,220924,0,541,17,4,0,1,0,1,0,1,gpac,0.0061896443367004395,0.9643875956535339,0,3694,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,"if (remain<5) { memcpy(ctx->hdr_store, start, remain); ctx->bytes_in_header = remain; break; }","The target function contains the exact bounds check and state-saving logic introduced by the historical patch, guarding the same risky parsing operation against insufficient remaining bytes.",1,0,1
0,1,0,1,0,1731,CWE-120,5,221079,1,49,0,0,0,1,0,1,0,1,gpac,-0.0004793405532836914,0.9593364000320435,0,412,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,if ((pps_id<0) || (pps_id > 255)) return -1;,"The target function already contains the exact patched guard checking for pps_id<0 alongside pps_id>255, fully protecting the array access at si->pps = &avc->pps[pps_id].",1,0,1
0,1,0,1,11,4663,CWE-416,7,221123,3,94,2,1,0,1,0,1,0,1,tensorflow,0.0004781484603881836,0.953524649143219,0,978,0,1,0,1,best_ensemble_pred,1,1,0,True,state_or_lifetime_repair,high,"The target function omits the `png::CommonFreeDecode(&decode);` call inside the size validation `if` block, matching the fixed side of the patch which removed this premature free to prevent a use-after-free (CWE-416).","The historical patch removed a premature `png::CommonFreeDecode(&decode)` call from the size-validation error path to prevent a use-after-free, and the target function correctly omits this call in the same path, meaning the repair is present and the vulnerability is absent.",1,0,1
0,1,0,1,11,2707,CWE-415,12,221160,0,84,0,4,0,1,0,1,0,1,gpac,0.0035380125045776367,0.9602817296981812,0,650,0,1,0,1,best_ensemble_pred,1,1,0,True,state_or_lifetime_repair,high,"gf_av1_reset_state(& state, GF_TRUE); gf_bs_align(bs); return cfg;","The target function already contains the exact gf_bs_align(bs) call added by the historical patch, placed at the same location after gf_av1_reset_state and before the return statement.",1,0,1
0,1,0,1,0,1161,CWE-862,1,221413,0,43,0,0,0,1,0,1,1,0,linux,0.005227863788604736,0.9523025155067444,0,278,1,0,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,0,1679,CWE-617,10,221428,0,40,0,4,0,1,1,0,1,0,tensorflow,0.006881415843963623,0.9359503984451294,0,389,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,1,0,11,2739,CWE-754,6,221631,0,61,0,0,1,0,1,0,1,0,tensorflow,0.0,0.9504196643829346,0,626,1,0,1,0,best_ensemble_pred,0,0,,,,,,,0,0,1
1,0,1,0,0,2034,CWE-843,15,221651,0,64,0,1,1,0,1,0,1,0,hermes,0.006906986236572266,0.9304217100143433,0,346,1,0,1,0,best_ensemble_pred,0,0,,,,,,,0,0,1
0,1,0,1,1,3911,CWE-295,38,221678,1,122,1,12,0,1,0,1,0,1,e2guardian,0.01042938232421875,0.9269136190414429,0,792,0,1,0,1,best_ensemble_pred,1,1,0,True,api_replacement,high,"X509_VERIFY_PARAM_set1_host(SSL_get0_param(ssl),hostname.c_str(),0);","The target function already contains the exact X509_VERIFY_PARAM_set1_host call added by the historical patch, guarded by the same OpenSSL version check, so the vulnerability repair is present.",1,0,1
0,1,0,1,0,2025,CWE-362,5,222666,0,73,0,0,0,1,0,1,1,0,tmate-ssh-server,0.01491236686706543,0.9530565738677979,0,421,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,14,7585,CWE-125,11,222737,2,231,0,4,0,1,0,1,0,1,pjproject,0.004028499126434326,0.9508480429649353,0,1913,0,1,0,1,best_ensemble_pred,1,1,0,True,bounds_or_shape_check,high,"All four vulnerable block type assignments (BT_RR_TIME, BT_DLRR, BT_STATS, BT_VOIP_METRICS) are guarded by bounds checks, e.g., `if ((char*)rb_hdr + sizeof(*rb_rr_time) <= (char*)pkt + size) { rb_rr_time = (pjmedia_rtcp_xr_rb_rr_time*)rb_hdr; }`","The target function already contains the exact bounds checks from the historical patch, preventing out-of-bounds reads before casting and assigning the report block pointers.",1,0,1
0,1,0,1,4,4475,CWE-476,19,222739,0,162,4,2,0,1,0,1,0,1,gpac,0.009428143501281738,0.9629817008972168,0,1014,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,if (!avc->s_info.sps) return -1;,"The target function already contains the exact guard added by the historical patch, checking if avc->s_info.sps is NULL and returning -1 to prevent the NULL pointer dereference.",1,0,1
1,0,1,0,0,601,CWE-787,4,222906,0,15,0,1,1,0,1,0,1,0,tensorflow,0.0005115270614624023,0.936476469039917,0,118,1,0,1,0,best_ensemble_pred,0,0,,,,,,,0,0,1
1,0,1,0,8,2055,CWE-617,3,222925,0,49,0,0,1,0,1,0,1,0,tensorflow,0.002022981643676758,0.9212559461593628,0,442,1,0,1,0,best_ensemble_pred,0,0,,,,,,,0,0,1
0,1,0,1,38,8029,CWE-190,52,223089,0,257,4,18,0,1,0,1,0,1,ImageMagick,0.011409521102905273,1.0,0,1847,0,1,0,1,best_ensemble_pred,1,1,0,True,bounds_or_shape_check,high,width=(size_t)CastDoubleToLong(floor(bounds.x2-bounds.x1+0.5)); height=(size_t)CastDoubleToLong(floor(bounds.y2-bounds.y1+0.5));,"The target function already contains the CastDoubleToLong bounds/safe-casting repair from the historical patch, replacing the vulnerable direct double-to-size_t cast.",1,0,1
1,0,0,1,3,22737,CWE-125,23,223368,0,734,0,11,1,0,0,1,1,0,pcre2,0.007847905158996582,0.9262903928756714,0,5051,1,0,1,0,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,0,1,1,4724,CWE-476,17,223728,2,121,0,2,1,0,1,0,1,0,tensorflow,0.00521320104598999,0.9268399477005005,0,940,1,0,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,0,3946,CWE-908,5,224153,0,93,2,1,1,0,0,1,1,0,tensorflow,0.0007904767990112305,0.9304990768432617,0,759,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,0,1,18,1318,CWE-476,2,224154,0,59,0,0,1,0,0,1,0,1,mruby,0.0025893449783325195,0.9120312929153442,0,357,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,1,1181,CWE-843,1,224181,1,32,0,1,1,0,0,1,1,0,tensorflow,0.0014670491218566895,0.9479848742485046,0,259,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,1,0,8,3896,CWE-125,0,224192,0,178,0,0,0,1,1,0,1,0,mruby,0.0,0.9405497312545776,0,1009,1,0,1,0,best_ensemble_pred,0,0,,,,,,,0,0,1
0,1,0,1,1,2571,CWE-787,3,224208,1,62,0,0,0,1,0,1,0,1,uWebSockets,0.005046844482421875,0.9465688467025757,0,468,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,"Both locations where triggeredTopics is incremented contain the guard: ""if (numTriggeredTopics == 64) { drain(); }"" immediately before the increment, and the vulnerable-side early unconditional check at the top of the function is absent.","The target function already contains the specific repair (the bounds guard checking numTriggeredTopics == 64 and calling drain()) at both required locations before incrementing triggeredTopics, and correctly omits the vulnerable-side premature check at the function entry.",1,0,1
0,1,0,1,0,10472,CWE-20,34,224277,1,276,0,5,1,0,1,0,1,0,flatpak,0.006871700286865234,0.9703056216239929,0,2168,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,19,11400,CWE-400,33,224281,1,338,8,15,0,1,0,1,0,1,squid,0.0142669677734375,0.9499983787536621,0,1960,0,1,0,1,best_ensemble_pred,1,1,0,True,api_replacement,high,"The target function uses SBuf outbuf and outbuf.appendf(...) directly, completely eliminating the vulnerable fixed-size LOCAL_ARRAY(char, tmpbuf, TEMP_BUF_SIZE) and snprintf(tmpbuf, TEMP_BUF_SIZE, ...) pattern. It also uses outbuf.length() and outbuf.rawContent() instead of outbuf.size() and outbuf.rawBuf().","The target function incorporates the exact API replacement from the patch (SBuf instead of tmpbuf/snprintf), which inherently resolves the CWE-400 unbounded memory risk that the fixed-size buffer posed.",1,0,1
0,1,0,1,4,1840,CWE-415,5,224472,0,84,1,1,0,1,0,1,0,1,gpac,0.005679607391357422,0.9576780796051025,0,596,0,1,0,1,best_ensemble_pred,1,1,0,True,bounds_or_shape_check,high,"char szLineConv[2048]; and i = (u32) gf_utf8_wcstombs(szLineConv, 2048, (const unsigned short **) &sptr);","The target function already incorporates the fix from the historical patch by expanding the szLineConv buffer size and the corresponding gf_utf8_wcstombs length argument from 1024 to 2048, eliminating the CWE-415 double free/risk associated with the previous buffer overflow.",1,0,1
0,1,0,1,0,3248,CWE-843,6,224570,0,87,0,1,0,1,0,1,0,1,tensorflow,-3.9458274841308594e-05,0.9754899740219116,0,759,0,1,0,1,best_ensemble_pred,1,1,0,True,bounds_or_shape_repair,high,const int64 min_rank = concat_dim < 0 ? -concat_dim : concat_dim + 1;,"The target function already uses int64 for min_rank, which matches the fixed side of the historical patch and prevents the integer overflow vulnerability present in the original int version.",1,0,1
0,1,0,1,0,2479,CWE-415,3,224728,0,76,0,0,0,1,0,1,0,1,gpac,0.005014538764953613,0.955898642539978,0,504,0,1,0,1,best_ensemble_pred,1,1,0,True,api_replacement,high,"GF_SAFEALLOC(location_entry, GF_ItemLocationEntry); and GF_SAFEALLOC(extent_entry, GF_ItemExtentEntry);","The target function already uses GF_SAFEALLOC for both location_entry and extent_entry allocations, which is the exact repair introduced in the patch to prevent double-free (CWE-415) by zero-initializing memory.",1,0,1
0,1,0,1,14,6906,CWE-190,4,224862,0,131,0,1,1,0,0,1,0,1,tensorflow,0.00843900442123413,0.9523455500602722,0,1241,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,3,7747,CWE-125,1,224891,0,152,0,1,0,1,0,1,0,1,tensorflow,0.004746079444885254,0.9698425531387329,0,1327,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard|bounds_or_shape_check,high,"OP_REQUIRES(context, in_row_start >= 0 && in_row_end >= 0, errors::InvalidArgument(...)); and OP_REQUIRES(context, in_col_start >= 0 && in_col_end >= 0, errors::InvalidArgument(...));",The target function already contains the exact negative value bounds checks for both row and column sequence tensors that were introduced in the historical patch to prevent out-of-bounds reads.,1,0,1
1,0,1,0,0,3627,CWE-276,63,224964,0,96,0,25,1,0,1,0,1,0,flatpak,0.0071863532066345215,0.9340403079986572,0,465,1,0,1,0,best_ensemble_pred,0,0,,,,,,,0,0,1
1,0,1,0,27,47132,CWE-522,193,225062,29,1623,8,13,1,0,1,0,1,0,postgres,0.006590843200683594,0.9400221109390259,0,9095,1,0,1,0,best_ensemble_pred,0,0,,,,,,,0,0,1
1,0,1,0,0,722,CWE-617,5,225086,0,20,0,0,1,0,1,0,1,0,tensorflow,-0.0015153288841247559,0.9336208701133728,0,202,1,0,1,0,best_ensemble_pred,0,0,,,,,,,0,0,1
0,1,0,1,13,5193,CWE-190,3,225125,0,117,0,0,0,1,0,1,0,1,tensorflow,0.0034638047218322754,0.9594714045524597,0,1001,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,"OP_REQUIRES(context, pad_width_ >= 0, errors::InvalidArgument(""Pad width should be >= 0 when preserve_short_sequences is True and ngram_widths are not provided, got "", pad_width_));","The target function contains the exact guard added by the historical patch, which checks that pad_width_ >= 0 before using it to compute ngram_width, thereby preventing the integer overflow vulnerability.",1,0,1
1,0,0,1,7,1518,CWE-134,1,225383,0,49,1,0,0,1,1,0,0,1,v4l2loopback,0.002740621566772461,0.9611207246780396,0,321,0,1,1,0,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,0,1,0,508,CWE-476,5,225473,0,17,0,1,1,0,0,1,1,0,tensorflow,-0.009668111801147461,0.9274637699127197,0,102,1,0,1,0,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,0,1,5,318,CWE-190,1,225547,0,10,0,0,1,0,0,1,0,1,tensorflow,-0.002357780933380127,0.931581974029541,0,72,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,4,263,CWE-190,5,225552,0,8,1,1,0,1,0,1,1,0,tensorflow,-0.0007597804069519043,0.9447267055511475,0,56,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,9,5009,CWE-369,3,225563,0,121,0,3,0,1,0,1,0,1,tensorflow,-0.0012090802192687988,0.9650185704231262,0,1034,0,1,0,1,best_ensemble_pred,1,1,0,True,bounds_or_shape_check,high,"OP_REQUIRES(context, input_size[i] >= pooling_ratio_[i], errors::InvalidArgument(""Pooling ratio is higher than input dimension size for dimension "", i, "". Input dim size: "", input_size[i], "" pooling ratio: "", pooling_ratio_[i]));","The target function already contains the exact OP_REQUIRES guard added by the historical patch, which checks that input_size[i] >= pooling_ratio_[i] inside the loop, preventing the division-by-zero / out-of-bounds risk.",1,0,1
0,1,0,1,38,8015,CWE-190,51,225566,0,259,4,18,0,1,0,1,0,1,ImageMagick6,0.00982201099395752,0.9999998807907104,0,1826,0,1,0,1,best_ensemble_pred,1,1,0,True,api_replacement,high,width=(size_t) CastDoubleToLong(floor(bounds.x2-bounds.x1+0.5)); height=(size_t) CastDoubleToLong(floor(bounds.y2-bounds.y1+0.5));,"The target function already uses the CastDoubleToLong macro to safely convert the double to size_t, which is the exact repair introduced in the historical patch to prevent integer overflow (CWE-190).",1,0,1
1,0,0,1,0,279,CWE-476,3,226029,0,13,0,1,0,1,1,0,0,1,gpac,0.002764403820037842,0.9431662559509277,0,90,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,1,3181,CWE-476,1,226433,0,59,2,0,0,1,0,1,0,1,tensorflow,-0.0016922950744628906,0.9583321213722229,0,647,1,0,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,4,3216,CWE-476,32,227022,2,105,3,15,0,1,0,1,1,0,weechat,0.004722297191619873,0.9251090884208679,0,632,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,14,3598,CWE-119,14,228563,0,140,3,5,0,1,0,1,0,1,hhvm,0.010402560234069824,0.9301630854606628,0,938,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,if (tmplen < 64 && (tmpbuf == nullptr || !isdigit((int)tmpbuf[0]))) {,"The target function already contains the exact bounds guard (tmplen < 64) added by the historical patch, preventing out-of-bounds access when snprintf returns a value exceeding the buffer size.",1,0,1
0,1,0,1,4,486,CWE-787,3,229165,0,20,0,0,0,1,0,1,0,1,qemu,-8.893013000488281e-05,0.9633886814117432,0,115,0,1,0,1,best_ensemble_pred,1,1,0,True,api_replacement,high,"iov_from_buf(elem.in_sg, elem.in_num, 0, buf, len);","The target function already uses the safe iov_from_buf API replacement instead of the vulnerable memcpy, exactly matching the historical fix.",1,0,1
0,1,0,1,0,1966,CWE-476,8,229337,1,45,0,5,1,0,0,1,1,0,tensorflow,0.014657318592071533,0.9409423470497131,0,410,1,0,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,4,7404,CWE-787,49,230147,1,157,5,14,0,1,0,1,0,1,glewlwyd,0.005967676639556885,0.9434453248977661,0,1299,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,"if ((data_signed = o_malloc(rpid_hash_len+client_data_hash_len+credential_id_len+cert_x_len+cert_y_len+2)) == NULL) { y_log_message(Y_LOG_LEVEL_DEBUG, ""check_attestation_fido_u2f - Error allocating data_signed""); json_array_append_new(j_error, json_string(""Internal error"")); break; }","The target function contains the exact dynamic allocation and NULL check for data_signed introduced by the patch, preventing the out-of-bounds write that occurred when data_signed was a fixed-size stack buffer.",1,0,1
0,1,0,1,16,4486,CWE-703,21,230302,15,160,18,2,0,1,0,1,0,1,njs,0.010451972484588623,0.9708391427993774,0,924,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,} else { if (deleted->object.fast_array) { njs_set_invalid(&deleted->start[i]); } },"The target function already contains the exact guard added by the historical patch, which properly initializes deleted fast array slots when the property read returns an error.",1,0,1
0,1,0,1,0,3343,CWE-703,4,230394,3,123,0,0,0,1,0,1,0,1,pjproject,0.0013625621795654297,0.93860924243927,0,807,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,"while (pj_scan_strcmp(scanner, ""]]>"", 3)) { pj_str_t dummy; pj_scan_advance_n(scanner, 1, PJ_FALSE); pj_scan_get_until_ch(scanner, ']', &dummy); }","The target function already contains the exact pj_scan_advance_n(scanner, 1, PJ_FALSE) call added by the historical patch, preventing the infinite loop vulnerability in the CDATA parsing logic.",1,0,1
0,1,0,1,40,51202,CWE-703,122,231012,0,1841,0,19,0,1,0,1,0,1,mruby,-0.005335330963134766,1.000000238418579,0,11258,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,if ((target_class->flags & MRB_FL_CLASS_IS_PREPENDED) || target_class->tt == MRB_TT_MODULE) { target_class = mrb_vm_ci_target_class(ci); if (!target_class || target_class->tt != MRB_TT_ICLASS) { goto super_typeerror; } },"The target function already contains the combined guard and the subsequent NULL/type check for the reassigned target_class, exactly matching the logic from the fixed side of the historical patch.",1,0,1
0,1,0,1,3,2940,CWE-200,5,231048,0,58,0,1,0,1,1,0,0,1,FreeRTOS-Kernel,-0.0006622076034545898,0.9064436554908752,0,450,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,0,1,1,3434,CWE-703,0,231710,0,83,0,0,0,1,1,0,1,0,mvfst,0.004237353801727295,0.9019692540168762,0,593,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,10,5449,CWE-703,13,232287,3,151,0,0,0,1,0,1,0,1,libjpeg,0.0027399063110351562,0.9244685173034668,0,1178,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,if (lines == 0) return false;,"The target function already contains the exact guard added by the historical patch (checking if lines == 0 and returning false) in the correct location, replacing the vulnerable assert(lines > 0) behavior.",1,0,1
0,1,0,1,11,6336,CWE-703,13,232289,3,173,0,0,0,1,0,1,0,1,libjpeg,0.005180239677429199,0.9448196887969971,0,1459,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,if (lines == 0) return false;,"The target function contains the exact guard added in the historical patch (checking if lines == 0 and returning false), which prevents the previously vulnerable assert(lines > 0) from failing on zero lines.",1,0,1
0,1,0,1,13,15893,CWE-476,51,232329,1,499,1,9,0,1,0,1,0,1,gpac,0.005853891372680664,0.9635515213012695,0,3429,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,"if (e >= 0) {
			//safety check, should never happen
			if (!a) return GF_ISOM_INVALID_FILE;
		}","The target function already contains the exact NULL guard added in the historical patch, which checks if `a` is NULL when `e >= 0` and returns an error, thus mitigating the CWE-476 risk.",1,0,1
1,0,0,1,1,2915,CWE-476,1,232405,0,58,2,0,1,0,0,1,1,0,tensorflow,0.0026079416275024414,0.9493675827980042,0,564,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,0,1205,CWE-703,1,232839,0,26,2,0,0,1,0,1,1,0,tensorflow,-0.0013327598571777344,0.9646369218826294,0,243,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,1,1471,CWE-369,0,233862,0,49,0,0,0,1,1,0,1,0,deark,0.0006301999092102051,0.9487913846969604,0,456,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,0,3633,CWE-476,11,233867,0,125,0,4,0,1,0,1,0,1,php-src,0.026632487773895264,0.9859155416488647,0,943,0,1,0,1,best_ensemble_pred,1,1,0,True,state_or_lifetime_repair,high,if (Z_TYPE(ent1->data) == IS_UNDEF) { if (stack->top > 1) { stack->top--; efree(ent1); } else { stack->done = 1; } return; },"The target function already contains the exact fix from the historical patch, moving the efree(ent1) call inside the if (stack->top > 1) branch to avoid a use-after-free/NULL pointer dereference when the stack has only one element.",1,0,1
0,1,0,1,0,4213,CWE-703,11,234731,1,148,1,1,0,1,0,1,0,1,linux,0.005037069320678711,0.9569805860519409,0,830,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,"if (PTR_ERR(device) == -ENOENT && device_path && strcmp(device_path, ""missing"") == 0)","The target function already includes the null check guard (device_path &&) before the strcmp call, exactly matching the repair from the historical patch.",1,0,1
0,1,0,1,166,79225,CWE-125,140,234875,4,2414,37,39,0,1,0,1,0,1,ImageMagick,-0.004742741584777832,1.0,0,13494,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,for (i=(int) first_object; i <= (int) last_object; i++) { if ((i < 0) || (i >= MNG_MAX_OBJECTS)) continue;,"The target function already contains the exact bounds check guard added by the historical patch, preventing out-of-bounds array access on the same vulnerable loop.",1,0,1
0,1,0,1,2,1097,CWE-787,4,235642,4,42,0,0,1,0,1,0,0,1,pjproject,-0.001208961009979248,0.9533566236495972,0,273,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,10,7660,CWE-787,1,235765,0,163,0,1,0,1,0,1,0,1,tensorflow,0.0031522512435913086,0.9539929628372192,0,1494,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,"OP_REQUIRES(ctx, 0 <= loc && loc < output_elements, errors::Internal(...))","The target function already includes the lower-bound check (0 <= loc) alongside the upper-bound check (loc < output_elements) in all five OP_REQUIRES guard locations, exactly matching the fixed side of the historical patch.",1,0,1
0,1,0,1,4,339,CWE-703,2,236125,0,10,0,0,0,1,0,1,0,1,gpac,0.0015689730644226074,0.9620280861854553,0,80,0,1,0,1,best_ensemble_pred,1,1,0,True,bounds_or_shape_check,high,"p->content_script_types = gf_malloc(sizeof(char) * (s->size+1)); if (!p->content_script_types) return GF_OUT_OF_MEM; gf_bs_read_data(bs, p->content_script_types, s->size); p->content_script_types[s->size] = 0;","The target function exactly matches the fixed version of the patch, replacing the unbounded loop with a size-bounded allocation and read, thereby eliminating the buffer overflow vulnerability.",1,0,1
1,0,1,0,3,1305,CWE-269,3,237885,0,35,0,0,1,0,1,0,1,0,lsquic,0.00020110607147216797,0.9467276930809021,0,222,1,0,1,0,best_ensemble_pred,0,0,,,,,,,0,0,1
1,0,0,1,3,305,CWE-200,2,238322,1,20,1,0,0,1,0,1,1,0,barebox,-0.0016684532165527344,0.939910352230072,0,86,1,0,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,12,18162,CWE-416,103,238803,3,684,2,43,0,1,1,0,0,1,vim,0.005884289741516113,0.9577686786651611,0,4309,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,0,803,CWE-787,5,240276,0,29,0,1,0,1,0,1,0,1,vim,-0.00331193208694458,0.946467399597168,0,205,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,while (s > 0 && VIM_ISWHITE(*(bd->textstart + s - 1))),"The target function already contains the fixed condition where 's > 0' is evaluated before the pointer dereference, preventing the out-of-bounds access.",1,0,1
0,1,0,1,14,3658,CWE-369,0,240595,0,75,0,0,0,1,0,1,0,1,tensorflow,0.003684103488922119,0.960565447807312,0,785,0,1,0,1,best_ensemble_pred,1,1,0,True,added_guard,high,"// Prevent division by 0
    if (isCPUDevice<Device>() && op == tensorflow::scatter_op::UpdateOp::DIV) {
      OP_REQUIRES(c, ValidateInput<T>(updates),
                  errors::InvalidArgument(""updates must not contain 0""));
    }",The target function already contains the exact guard and error handling added by the historical patch to prevent division by zero.,1,0,1
0,1,1,0,1,1025,CWE-284,10,241040,0,50,0,2,1,0,1,0,1,0,booth,0.001924753189086914,0.9564363956451416,0,268,1,0,1,0,best_ensemble_pred,0,0,,,,,,,0,0,1
1,0,1,0,0,273,CWE-787,1,241311,0,13,0,0,1,0,1,0,1,0,mruby,-0.9457029700279236,0.951144814491272,0,76,1,0,1,0,best_ensemble_pred,0,0,,,,,,,0,0,1
0,1,0,1,8,10312,CWE-354,3,241369,2,234,4,0,1,0,0,1,1,0,tensorflow,0.007905125617980957,0.9436521530151367,0,1981,1,0,1,0,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,0,1,3,517,CWE-703,1,242619,1,17,0,1,1,0,1,0,0,1,tensorflow,0.0,0.9504944682121277,0,136,0,1,1,0,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,7,12031,CWE-703,26,242637,0,365,2,4,1,0,0,1,1,0,gpac,0.004747152328491211,0.9511579275131226,0,2428,0,1,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,0,1,1,2578,CWE-125,1,242899,0,54,0,1,1,0,0,1,1,0,tensorflow,0.004975378513336182,0.9257679581642151,0,464,1,0,1,0,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,8,2303,CWE-20,10,242926,0,60,0,0,1,0,0,1,1,0,tensorflow,0.0002181529998779297,0.9550331830978394,0,502,1,0,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
1,0,0,1,11,4067,CWE-703,6,245140,0,85,0,0,1,0,0,1,1,0,tensorflow,0.002238929271697998,0.9419932961463928,0,587,1,0,0,1,best_ensemble_pred,1,0,,,,,,,0,1,0
0,1,0,1,6,6039,CWE-703,6,245434,1,179,0,1,0,1,0,1,0,1,gpac,0.002192258834838867,0.9483470320701599,0,1433,0,1,0,1,best_ensemble_pred,1,1,0,True,state_or_lifetime_repair,high,"InitSL_NULL(&slc); is called immediately before slc.timeScale = slc.timestampResolution = gf_isom_get_media_timescale(file, sceneT); within the sceneT block, and also within the odT block.","The target function already contains the InitSL_NULL(&slc) initialization call at the exact location required by the historical patch, properly resetting the SLConfig state before assigning its fields.",1,0,1
